title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,balcony_num,furnished,age,total_floors,latitude,longitude,locality_avg_price_per_sqft,distance_to_city_center,distance_to_nearest_transit
Evershine Grandeur,33500000,1550,21612.90322580645,Malad,Mumbai,Apartment,3,3,0,Furnished,21,1,19.19348717,72.82184601,21057.64170268546,0.5936610646826248,0.6972819249304751
K Raheja Celestia Heights,32500000,1450,22413.793103448275,Malad,Mumbai,Apartment,3,3,0,Semi-Furnished,18,1,19.17857933,72.83287048,21057.64170268546,0.8415339687577338,0.528584868115964
 ,22000000,950,23157.894736842107,Chembur,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.04581451,72.89766693,24174.11443543407,7.556639432466784,0.8866944461503283
Sai Manomay Apartments,15800000,1500,10533.333333333334,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,11,1,19.07230759,73.07858276,12891.743625541032,26.573665676255636,10.852606518309019
Oswal Heights,16500000,750,22000.0,Ghatkopar,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.06878281,72.90055084,24024.120001005085,7.860139241090537,0.5803709218199518
Hiranandani Estate Hill Grange,26000000,1350,19259.25925925926,Thane,Mumbai,Apartment,3,3,0,Unfurnished,16,1,19.25382042,72.97923279,16239.029686566906,16.129344794815644,0.4334601194315697
Ruparel Iris,37500000,1100,34090.90909090909,Mahim,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.03245926,72.83863068,41963.94091821223,1.353548381080282,0.21132830752574683
Ruparel Iris,35000000,1100,31818.18181818182,Mahim,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.03217316,72.84738922,41963.94091821223,2.2724841660063313,0.1807988178582984
Tricity Enclave,10000000,1250,8000.0,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,8,1,18.97053909,73.0177002,9409.086176283141,20.179086363580552,4.475275332826431
Panom Panom Park Malad,19000000,862,22041.76334106729,Malad,Mumbai,Apartment,2,3,0,Furnished,0,1,19.19516945,72.84430695,21057.64170268546,1.9911483970157253,0.30003982078565905
Kukreja Residency,21000000,900,23333.33333333333,Chembur,Mumbai,Apartment,2,2,0,Furnished,13,1,19.04992294,72.90982056,24174.11443543407,8.83419133625247,0.19390235885019513
Ram Pushpanjali Residency Phase III,5000000,610,8196.72131147541,Thane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.27105522,72.96084595,16239.029686566906,14.199353826033553,1.5265264542461388
Vihang Valley,8000000,950,8421.052631578947,Thane,Mumbai,Apartment,2,2,0,Unfurnished,6,1,19.26664734,72.96237946,16239.029686566906,14.360184688357919,1.365588211108398
 ,9500000,950,10000.0,Hiranandani Estates,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.26084709,72.97283936,17438.87120107483,15.458172560179094,0.29648468811021034
Raj Shree Shashwat Building No 22,9700000,1072,9048.507462686568,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.26568794,72.87653351,12305.61071904151,5.359845476987546,0.916795876111284
Reputed Builder Maruti Tower,8200000,920,8913.04347826087,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,13,1,19.01634216,73.09558105,8883.154400505926,28.3647812697269,12.642535751027982
Runwal Garden City,40000000,4500,8888.888888888889,Thane,Mumbai,Independent Floor,6,6,0,Unfurnished,0,1,19.22232819,72.98812103,16239.029686566906,17.06248823214212,1.3481557707126879
Asian Dream Heights,18600000,1400,13285.714285714286,Kharghar,Mumbai,Apartment,3,3,0,Semi-Furnished,16,1,19.04759026,73.0774765,12891.743625541032,26.459049325408053,10.738304440602649
Regency Crest,19000000,1092,17399.2673992674,Kharghar,Mumbai,Apartment,2,3,0,Semi-Furnished,9,1,19.04732704,73.0769043,12891.743625541032,26.398913191597707,10.67822771467661
Soham Crystal Spires,17000000,787,21601.0165184244,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.23519135,72.97426605,16239.029686566906,15.60749595603331,0.14469952771064917
Rajesh And Dsouza Presidency,20500000,2175,9425.28735632184,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.97521591,73.05850983,9409.086176283141,24.470038734787146,8.753714752081951
T Bhimjyani The Verraton,90000000,4500,20000.0,Thane,Mumbai,Villa,4,4,0,Semi-Furnished,3,1,19.22890091,72.97228241,16239.029686566906,15.399084654561443,0.32766772427320007
Arihant Aspire,11600000,1500,7733.333333333333,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.00475121,73.10092163,11297.020699625438,28.9272397570262,13.204542370786214
Today Aikyam,13800000,1505,9169.435215946844,Kharghar,Mumbai,Apartment,5,3,0,Unfurnished,0,1,19.08679008,73.07328796,12891.743625541032,26.01616286817101,10.295469121926878
Today Aikyam,11400000,1505,7574.750830564784,Kharghar,Mumbai,Apartment,4,3,0,Unfurnished,0,1,19.08679008,73.07328796,12891.743625541032,26.01616286817101,10.295469121926878
Today Aikyam,10500000,1290,8139.53488372093,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.08679008,73.07328796,12891.743625541032,26.01616286817101,10.295469121926878
Today Aikyam,6100000,760,8026.315789473684,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.08679008,73.07328796,12891.743625541032,26.01616286817101,10.295469121926878
Reputed Builder Siddhachal CHS,25500000,1025,24878.048780487807,Thane,Mumbai,Apartment,3,3,0,Furnished,4,1,19.22405052,72.96396637,16239.029686566906,14.525674070668162,1.1924077051322481
 ,3300000,950,3473.684210526316,Titwala,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.29598045,73.20859528,4558.154327850026,40.21765424327268,24.49312000774081
Regency Sarvam,3100000,710,4366.197183098591,Titwala,Mumbai,Apartment,1,1,0,Semi-Furnished,7,1,19.29598045,73.20859528,4558.154327850026,40.21765424327268,24.49312000774081
Regency Sarvam Phase 13,3600000,710,5070.422535211268,Titwala,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.29794502,73.20832825,4558.154327850026,40.18942407776999,24.464974041408695
 ,3000000,650,4615.384615384615,Titwala,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.29628181,73.21102142,4558.154327850026,40.47246269024335,24.74779766492305
Kalpataru Crest Wing B Avalon,19700000,1250,15760.0,Bhandup,Mumbai,Apartment,2,2,0,Semi-Furnished,4,1,19.15668869,72.938591,17315.58011807459,11.859018634798778,3.206318859317573
Reputed Builder Jal Mangal Deep,17500000,550,31818.18181818182,Goregaon,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.16584778,72.83401489,21215.129935620243,0.9394170941155902,0.45846088245981426
Westwoods Platinum Esquire,19000000,1780,10674.157303370786,Ulwe,Mumbai,Apartment,3,3,0,Unfurnished,0,1,18.97614098,73.02811432,9409.086176283141,21.273813911326346,5.564921954190316
Nahar Arum And Amanda,24000000,1150,20869.565217391304,Powai,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.11825371,72.89620972,28339.62982192632,7.405794414158934,1.0285885071751
HDIL Dheeraj Jamuna,10400000,428,24299.065420560742,Malad,Mumbai,Apartment,1,2,0,Semi-Furnished,21,1,19.17985725,72.83942413,21057.64170268546,1.4859027399390834,0.2730260194903877
 ,7500000,450,16666.666666666668,Dahisar,Mumbai,Apartment,1,2,0,Unfurnished,6,1,19.25233269,72.84396362,18636.9308017118,1.9827988999818664,0.3936805692541317
Kanakia Iraisa Apartments,9800000,965,10155.440414507771,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,14,1,19.29109955,72.87136078,12305.61071904151,4.825408124981373,1.4435825765907808
Shree Ostwal Garden,6500000,720,9027.777777777776,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,9,1,19.29502869,72.87395477,12305.61071904151,5.096682120181187,1.1886156033481001
Reputed Builder Vasant Smruthi Buildings,10500000,575,18260.869565217392,Kandivali,Mumbai,Apartment,1,2,0,Unfurnished,4,1,19.21396065,72.86315155,21421.20416326041,3.952084228242039,0.678162913953826
 ,5400000,410,13170.731707317073,Malad,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.20177078,72.8190155,21057.64170268546,0.8378191427611154,0.9359371230301914
 ,12000000,560,21428.571428571428,Mulund,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.17366028,72.96535492,22725.13606971763,14.670842607295176,1.0447298190104797
Reputed Builder Sai Karishma Sundaram,6500000,700,9285.714285714286,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.29759216,72.87301636,12305.61071904151,4.999432537516912,1.2826148442127974
Neel Ashima,4900000,725,6758.620689655172,Karanjade,Mumbai,Apartment,1,1,0,Unfurnished,7,1,18.97126007,73.11167908,9062.194473990856,30.061279027334212,14.337708655805976
Sai Durga Gawade Gazelle,5200000,725,7172.413793103448,Kalyan,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.26787567,73.13653564,7719.080656201294,32.6506804119817,16.929305456897552
Matrix Aayushi Garden,6500000,1050,6190.476190476191,Karanjade,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.9758091,73.10879517,9062.194473990856,29.757617945283357,14.03432752839842
 ,5500000,710,7746.478873239436,Ulwe,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.98021317,73.02484894,9409.086176283141,20.93019830608426,5.222084444687071
Reputed Builder Beverly Park,95000000,3125,30400.0,Nerul,Mumbai,Apartment,5,5,0,Unfurnished,4,1,19.0434761,73.00894165,23605.69583376626,19.254324267681195,3.545320896369525
 ,7000000,1400,5000.0,Dombivali,Mumbai,Villa,2,3,0,Unfurnished,8,1,19.20101738,73.09404755,8695.406844172781,28.191106232194258,12.47019357328509
Abrol Signature,8800000,550,16000.0,Malad,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.2013855,72.81656647,21057.64170268546,1.0651037754192254,1.1579850812709103
Abrol Signature,14000000,700,20000.0,Malad,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20138359,72.81665802,21057.64170268546,1.0563461264870686,1.1494049644641149
Piramal Revanta,22000000,1200,18333.33333333333,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.16602707,72.93453979,22725.13606971763,11.433701625768048,2.7820226832902186
Techton IRA Forming Part Of The Complex Akhand,6450000,980,6581.632653061224,Vasai,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.39392662,72.84822845,8117.692607254204,2.4917803931430456,0.5529174715899304
Techton IRA Forming Part Of The Complex Akhand,3800000,670,5671.641791044776,Vasai,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.39401817,72.84829712,8117.692607254204,2.4986556739993904,0.5550861571724448
Abrol Signature,8800000,550,16000.0,Malad,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.20138931,72.81652832,21057.64170268546,1.0687599687011993,1.1615679590091381
Abrol Signature,9000000,550,16363.636363636364,Malad,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.20158577,72.81725311,21057.64170268546,0.9999890432796963,1.094253514037458
Abrol Signature,14200000,700,20285.714285714286,Malad,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20144081,72.81728363,21057.64170268546,0.9969860191088837,1.09130251371415
Reputed Builder Rail Vihar,8500000,746,11394.101876675602,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,4,1,19.03347778,73.06053925,12891.743625541032,24.679376447841154,8.96073880305903
 ,16800000,1125,14933.333333333334,Nerul,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0361557,73.02041626,23605.69583376626,20.460998110816565,4.749103899932545
 ,5528000,790,6997.46835443038,Vasai,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.39555359,72.84725952,8117.692607254204,2.39688592975577,0.5375226730475393
 ,3824000,605,6320.661157024793,Vasai,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.39516449,72.84716034,8117.692607254204,2.3868397243379746,0.5359353069839004
Reputed Builder Gladioli Apartments,39500000,1250,31600.0,Andheri,Mumbai,Apartment,3,3,0,Furnished,4,1,19.13663673,72.81559753,26649.9922182252,1.11723636701583,1.2028198518346078
 ,9000000,980,9183.673469387755,Kalyan,Mumbai,Apartment,2,3,0,Unfurnished,0,1,19.24243546,73.13716125,7719.080656201294,32.71811280762193,16.995914495050965
Kalpataru Srishti Namaah,14000000,1390,10071.942446043166,Mira Road,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.27273941,72.86670685,12305.61071904151,4.336261873669728,1.0536505718468059
Kalpataru Srishti,8900000,990,8989.89898989899,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,5,1,19.28919983,72.87090302,12305.61071904151,4.7772688741756175,1.4885657762368278
Shree Sainath Prathamesh Elite,11000000,470,23404.25531914893,Kandivali,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.21312332,72.83655548,21421.20416326041,1.2209882660436426,0.5247989242292799
Kalpataru Srishti,6290000,710,8859.154929577464,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,5,1,19.28919983,72.87090302,12305.61071904151,4.7772688741756175,1.4885657762368278
Sonam Indra Neel,26500000,2430,10905.349794238684,Mira Road,Mumbai,Apartment,3,4,0,Semi-Furnished,0,1,19.28860664,72.87742615,12305.61071904151,5.4575182044807775,0.8530243856471542
Sonam Indra Neel,14008000,1331,10524.417731029302,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.30032921,72.86357117,12305.61071904151,4.017746626184198,0.733802229190198
Cllaro Urban Grandeur Bldg 2,11500000,1271,9047.993705743507,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2885437,72.87614441,12305.61071904151,5.323715885199567,0.9724588598050984
 ,6500000,628,10350.31847133758,Koper Khairane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.1027832,73.01050568,13812.115952456661,19.416402917893386,3.701707574718146
 ,41000000,1245,32931.726907630524,Andheri,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.12928963,72.835289,26649.9922182252,1.041309938076717,0.3671654618028144
 ,8500000,632,13449.367088607594,Koper Khairane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.1027832,73.01050568,13812.115952456661,19.416402917893386,3.701707574718146
Paradise Sai Mannat,23500000,2000,11750.0,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,7,1,19.06883812,73.06955719,12891.743625541032,25.625125407558997,9.904895695077263
Marathon Monte South,35000000,995,35175.87939698492,Byculla,Mumbai,Apartment,2,3,0,Semi-Furnished,0,1,18.9732933,72.83237457,40493.76549890463,0.6913449625838949,0.31432245835445394
Marathon Monte South,30000000,830,36144.57831325301,Byculla,Mumbai,Apartment,2,3,0,Semi-Furnished,0,1,18.9732933,72.83237457,40493.76549890463,0.6913449625838949,0.31432245835445394
 ,22000000,1350,16296.296296296296,Vashi,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.09103394,73.008461,19928.611429566165,19.20190044356703,3.4883927409125897
Aayush Ayaansh,34900000,1400,24928.571428571428,Chembur,Mumbai,Apartment,3,2,0,Semi-Furnished,0,1,19.06413651,72.89202118,24174.11443543407,6.963614955886982,0.7905984936131089
Shree N M Joshi Building No 4 Annex,14500000,800,18125.0,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,4,1,19.17417526,72.9654541,22725.13606971763,14.681265153184235,1.0342922960606262
Reliable Balaji Zowie,4700000,800,5875.0,Taloja,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.06361198,73.12116241,7670.1445991694245,31.050336442202603,15.325810490678338
Parsn Bhagyalakshmi,21500000,800,26875.0,Chembur,Mumbai,Apartment,2,1,0,Semi-Furnished,0,1,19.06415558,72.89208984,24174.11443543407,6.970831094110039,0.797811869614641
 ,19900000,1230,16178.861788617884,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.18938255,72.96760559,16239.029686566906,14.907393652402135,0.8080778635598354
Nest Residency,20400000,701,29101.283880171184,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.1139679,72.86844635,26649.9922182252,4.490606085720325,1.254316976935491
Reputed Builder Avalon Apartments,25000000,560,44642.857142857145,Bandra,Mumbai,Apartment,1,1,0,Unfurnished,4,1,19.05145073,72.82541656,42058.230337899186,0.15374776633513218,0.25348075738744846
Prem Pride,6000000,682,8797.653958944282,Kamothe,Mumbai,Apartment,1,1,0,Semi-Furnished,10,1,19.01552391,73.09092712,8883.154400505926,27.875535156880584,12.153780182771664
 ,77500000,5000,15500.0,Ghatkopar,Mumbai,Independent House,7,8,0,Semi-Furnished,0,1,19.07508087,72.89839172,24024.120001005085,7.633385025789852,0.8036938043409753
 ,17000000,850,20000.0,Ghatkopar,Mumbai,Apartment,3,2,0,Unfurnished,0,1,19.08041954,72.91756439,24024.120001005085,9.648377560069527,0.9946166528738137
 ,9800000,1050,9333.333333333334,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13016319,72.99938202,14846.527392061076,18.246560956096335,2.5318054005178
Bhanushali Somnath Heights,10000000,1100,9090.90909090909,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.12484169,72.99926758,14846.527392061076,18.234660534168675,2.520301000856562
CGHS Safal Residency,17000000,1240,13709.67741935484,Nerul,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0232811,73.02342224,23605.69583376626,20.77769892657346,5.066067201815677
 ,8000000,950,8421.052631578947,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13016319,72.99938202,14846.527392061076,18.246560956096335,2.5318054005178
Shree Ramtanu Narayan Ellite,6500000,695,9352.51798561151,Ghansoli,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.13268471,72.99506378,14846.527392061076,17.792710003205297,2.0784718937060576
 ,13500000,1200,11250.0,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.11507416,73.00112915,14846.527392061076,18.430551690843206,2.7166096860512474
 ,9700000,1190,8151.26050420168,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.12616158,72.99758911,14846.527392061076,18.058236627989086,2.3440695765549355
Elegant Yashraj Heights,10500000,1050,10000.0,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13019943,73.0019989,14846.527392061076,18.521566363250397,2.806444162414989
Elegant Yashraj Heights,7200000,720,10000.0,Ghansoli,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.13019943,73.0019989,14846.527392061076,18.521566363250397,2.806444162414989
Bhanushali Somnath Heights,11100000,1150,9652.173913043478,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.12484169,72.99926758,14846.527392061076,18.234660534168675,2.520301000856562
Doshi Diya Homes,6800000,720,9444.444444444443,Ghansoli,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.1259613,72.99919891,14846.527392061076,18.2274169334496,2.5129860083326765
 ,7200000,710,10140.845070422536,Ghansoli,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.13016319,72.99938202,14846.527392061076,18.246560956096335,2.5318054005178
 ,9700000,1050,9238.09523809524,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.01382828,73.09668732,8883.154400505926,28.48129555000714,12.758958635349392
 ,11500000,1100,10454.545454545454,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.01400185,73.10150146,8883.154400505926,28.98743996503961,13.264614963478097
Shubham Residency,10500000,1050,10000.0,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.12614441,72.99567413,14846.527392061076,17.856990366327064,2.143195317993404
Shubham Residency,11100000,1100,10090.90909090909,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.12614441,72.99567413,14846.527392061076,17.856990366327064,2.143195317993404
Satyam Alliaance Icon,16500000,1275,12941.176470588236,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.126894,72.99461365,14846.527392061076,17.7455278644005,2.0318897737664354
 ,5200000,670,7761.194029850746,Dombivali,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.20101738,73.09404755,8695.406844172781,28.191106232194258,12.47019357328509
Krishna Rudra Regency,5500000,650,8461.538461538461,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.07268333,73.07879639,12891.743625541032,26.596097327226634,10.875017708547281
 ,7600000,655,11603.053435114503,Airoli,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.14341927,72.99730682,14308.70589162844,18.028204876131,2.3128986765489166
Neelkanth Dham,5900000,752,7845.744680851064,Kalamboli,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.03228569,73.10133362,8467.316589697552,28.96831409562564,13.245410611218766
Ghanwat Accord,10300000,823,12515.188335358444,Malad,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.19106674,72.85397339,21057.64170268546,2.990123232424738,0.29645411050588677
Ghanwat Accord,9999000,795,12577.358490566035,Malad,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.19106674,72.85397339,21057.64170268546,2.990123232424738,0.29645411050588677
 ,10500000,800,13125.0,Dahisar,Mumbai,Apartment,1,2,0,Unfurnished,6,1,19.25757408,72.85173798,18636.9308017118,2.7797487538754657,0.5235254691520557
 ,26000000,1000,26000.0,Borivali,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.23949242,72.85430145,23461.194000487834,3.0382819859975436,0.2523950954530038
 ,6200000,680,9117.64705882353,Kamothe,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.01791573,73.09322357,8883.154400505926,28.11679365478188,12.394775290627791
Riddhi Siddhi Ganga Galaxy,4800000,580,8275.862068965518,Sector 22 Kamothe,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.01470184,73.10036469,8275.862068965518,28.86786285668973,13.145146720412486
 ,3000000,350,8571.42857142857,Kamothe,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.01791573,73.09322357,8883.154400505926,28.11679365478188,12.394775290627791
 ,5200000,600,8666.666666666666,Kamothe,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.01791573,73.09322357,8883.154400505926,28.11679365478188,12.394775290627791
